date,ticker,trend_price_to_simple_moving_average_12_ratio,oscillator_relative_strength_index_14,volatility_average_true_range_14,volatility_average_true_range_14_normalized,market_strength_average_directional_index_14,market_strength_moving_average_convergence_divergence_histogram,monthly_high,monthly_low,position_within_monthly_range,percent_distance_from_monthly_high,percent_distance_from_monthly_low
2011-08-29,GLRMK,,,,,,,,,,,
2011-08-29,GRSEL,,,,,,,,,,,
2011-08-29,GRTHO,,,,,,,,,,,
2011-08-29,IEYHO,,40.319488883897925,1.257590557819542,0.931548561347809,24.317086873466643,,1.6,1.06,0.5370370370370371,-0.15625,0.27358490566037735
2011-08-29,IPEKE,,61.2189534931466,0.42402250854014667,0.19031530903956312,43.199741438197535,,2.648,2.037,0.31260229132569595,-0.15861027190332322,0.09376534118802174
2011-08-29,KCAER,,,,,,,,,,,
2011-08-29,KONTR,,,,,,,,,,,
2011-08-29,KOZAA,,60.476150450362766,0.44569284791005187,0.16673881328471823,33.59479879662624,,3.141,2.449,0.32369942196531815,-0.14899713467048709,0.09146590445079633
2011-08-29,KRDMD,,70.56858872522348,0.0701337485877935,0.1492207416761564,33.51237918819385,,0.565,0.42,0.3448275862068966,-0.16814159292035394,0.11904761904761903
2011-08-29,KTLEV,,,,,,,,,,,
2011-08-29,KUYAS,,,,,,,,,,,
2011-08-29,LMKDC,,,,,,,,,,,
2011-08-29,MAGEN,,,,,,,,,,,
2011-08-29,MAVI,,,,,,,,,,,
2011-08-29,MIATK,,,,,,,,,,,
2011-08-29,MPARK,,,,,,,,,,,
2011-08-29,OBAMS,,,,,,,,,,,
2011-08-29,ODAS,,,,,,,,,,,
2011-08-29,PASEU,,,,,,,,,,,
2011-08-29,PGSUS,,,,,,,,,,,
2011-08-29,RALYH,,59.08973532838137,0.03500878962475869,0.42693645883852055,37.35791335075728,,0.121,0.074,0.17021276595744697,-0.3223140495867768,0.10810810810810821
2011-08-29,REEDR,,,,,,,,,,,
2011-08-29,SMRTG,,,,,,,,,,,
2011-08-29,SOKM,,,,,,,,,,,
2011-08-29,TABGD,,,,,,,,,,,
2011-08-29,TAVHL,,65.19387072633381,0.7207709712666479,0.15723625027631938,24.869120107841237,,5.402,4.194,0.322847682119205,-0.15142539800074056,0.09298998569384828
2011-08-29,TUREX,,,,,,,,,,,
2011-08-29,VESTL,,61.372663184475954,0.3107603674442001,0.18971939404407823,12.1068670366978,,2.0,1.48,0.30384615384615365,-0.18100000000000005,0.10675675675675671
2011-08-29,YEOTK,,,,,,,,,,,
2011-08-31,AEFES,,67.1127596736846,0.17770357165966982,,34.129818064679775,,1.596,1.21,,,
2011-08-31,AGHOL,,58.76677148735562,0.12684155194107327,,35.90646619331946,,0.98,0.808,,,
2011-08-31,AKBNK,,54.857867942106836,0.680831879174027,,27.383964965459956,,4.435,3.276,,,
2011-08-31,AKSA,,87.64005216077486,0.010753334460008134,,45.77771177339474,,0.093,0.063,,,
2011-08-31,ALARK,,52.97756317325565,0.16792837413921322,,12.540940919958151,,1.275,0.904,,,
2011-08-31,ANSGR,,46.862413321985,0.03546447989349103,,26.504856943144134,,0.212,0.146,,,
2011-08-31,ARCLK,,69.74301130902532,0.7521058181911096,,27.241535010288874,,5.352,3.815,,,
2011-08-31,ASELS,,70.38014495595026,0.05683751996980423,,44.25533692183208,,0.478,0.358,,,
2011-08-31,BIMAS,,68.23233929452853,1.0115529463692108,,37.7261421984429,,10.255,8.67,,,
2011-08-31,BRSAN,,79.68154668390416,0.6526552495657655,,38.553093704547855,,4.459,2.661,,,
2011-08-31,BRYAT,,72.39253312430334,1.1500122897383949,,40.797990114485614,,8.52,5.623,,,
2011-08-31,BSOKE,,65.80594773398673,0.03697699073455015,,36.75502998119707,,0.219,0.158,,,
2011-08-31,BTCIM,,67.58282103826788,0.01639931449082002,,32.702482861237,,0.094,0.064,,,
2011-08-31,CCOLA,,70.5092535294459,0.23616581708814477,,51.36108961678314,,1.768,1.302,,,
2011-08-31,CIMSA,,60.81135607996322,0.08622886222433528,,30.919885929801723,,0.613,0.496,,,
2011-08-31,CLEBI,,71.85432647785122,1.9589867179750022,,42.63737703020383,,13.761,9.638,,,
2011-08-31,DOAS,,47.19344588277355,0.2346187939037557,,27.37123626973789,,1.327,1.024,,,
2011-08-31,DOHOL,,42.19356879053344,0.15732641012923745,,23.783281633137396,,0.709,0.403,,,
2011-08-31,EGEEN,,83.59864952823315,3.435208886488796,,47.26513812020142,,22.11,15.21,,,
2011-08-31,ENKAI,,56.12253808314314,0.20776518839673772,,12.465727715916973,,1.233,0.934,,,
2011-08-31,EREGL,,65.70657266059249,0.058018133040400384,,23.527752731564114,,0.466,0.344,,,
2011-08-31,FENER,,56.107173133553914,0.7379443957163337,,48.13959077961497,,2.643,1.537,,,
2011-08-31,FROTO,,67.53416488442322,0.08521330980915169,,44.806014354546754,,0.641,0.462,,,
2011-08-31,GARAN,,56.609204038460675,0.8024275872645503,,30.234916380931615,,5.366,3.975,,,
2011-08-31,GSRAY,,80.98416496483375,0.19793988284513206,,63.63814057874437,,1.068,0.706,,,
2011-08-31,GUBRF,,50.850305540905815,0.5959871590896121,,34.097875899668374,,3.163,2.269,,,
2011-08-31,HALKB,,53.6632515711879,1.7092237076006132,,30.758842310200667,,10.637,8.044,,,
2011-08-31,HEKTS,,63.77500032938632,0.001841576423551579,,51.93633002976122,,0.014,0.009,,,
2011-08-31,ISCTR,,57.46392194972001,0.0884830444023392,,25.376912264622884,,0.602,0.461,,,
2011-08-31,ISMEN,,53.57241555966723,0.013770377206022906,,42.47440182343371,,0.094,0.07,,,
2011-08-31,KCHOL,,60.65974532458465,0.6379170703414381,,45.34584924873852,,4.874,3.686,,,
2011-08-31,KOZAL,,66.11429218278155,0.11190420376199986,,,,0.912,0.767,,,
2011-08-31,MGROS,,46.082587385000465,4.625552334025417,,38.54885982558947,,18.829,12.647,,,
2011-08-31,OTKAR,,80.52596276080588,0.5425334848130993,,41.88568952437742,,5.064,3.512,,,
2011-08-31,OYAKC,,68.84551799441742,0.0831340256008284,,33.95776654578623,,0.739,0.613,,,
2011-08-31,PETKM,,64.64920102226075,0.09134160744750415,,41.999454756271376,,0.773,0.551,,,
2011-08-31,SAHOL,,55.037221756698024,0.6765240981558616,,22.699793857197083,,4.515,3.461,,,
2011-08-31,SASA,,78.66425804921498,0.0013988088389480457,,57.96905933142136,,0.011,0.006,,,
2011-08-31,SISE,,73.38331438010717,0.20303286566103837,,43.19854106752693,,1.653,1.269,,,
2011-08-31,SKBNK,,48.274781399425635,0.1213149578102062,,16.442097194563235,,0.582,0.44,,,
2011-08-31,TCELL,,42.405239060171255,0.6779628738586844,,13.938041852479495,,5.108,4.102,,,
2011-08-31,THYAO,,57.1993069999492,0.47015273891893516,,26.069477841999515,,2.684,1.933,,,
2011-08-31,TKFEN,,54.274487780555916,0.5737532419367918,,27.021310953722505,,3.752,2.647,,,
2011-08-31,TOASO,,58.88994804617084,0.4543378408429657,,36.84591845782466,,2.756,1.998,,,
2011-08-31,TSKB,,80.62942234242782,0.07871338811283257,,44.4767671191773,,0.567,0.385,,,
2011-08-31,TTKOM,,91.26524436206796,0.533030892378685,,65.04319355667481,,4.683,3.656,,,
2011-08-31,TTRAK,,92.72828150420702,0.8869242597880327,,57.978955564264055,,7.826,4.956,,,
2011-08-31,TUPRS,,62.7119527049161,0.3343265756061268,,39.468180013194456,,2.419,1.665,,,
2011-08-31,TURSG,,61.854651030167496,0.03804750042480772,,22.4405734856796,,0.195,0.139,,,
2011-08-31,ULKER,,66.67726673975757,0.4609222802454875,,27.05448521472798,,3.93,3.15,,,
2011-08-31,VAKBN,,51.601423672718155,0.540674588183589,,19.2271054109668,,3.311,2.447,,,
2011-08-31,YKBNK,,49.4359435141786,0.3534577399106528,,27.952068309719003,,2.114,1.458,,,
2011-08-31,ZOREN,,46.283866414848745,0.13463410794643613,,20.505450178369493,,0.712,0.533,,,
2011-09-30,AEFES,,67.1127596736846,0.18729660721861435,0.12961702921703414,32.11092843382566,,1.539,1.227,0.698717948717949,-0.06107862248213117,0.17766911165444169
2011-09-30,AGHOL,,58.76677148735562,0.12328133001184097,0.15219917285412465,33.96070450430108,,0.868,0.791,0.2467532467532471,-0.06682027649769579,0.024020227560050587
2011-09-30,AKBNK,,54.857867942106836,0.6837725509798166,0.15755127902760752,25.920307536968544,,4.447,3.725,0.8518005540166202,-0.024061164830222668,0.16510067114093954
2011-09-30,AKSA,,87.64005216077486,0.01134240037700115,0.1383219558170872,44.59774029570681,,0.088,0.069,0.6842105263157897,-0.0681818181818181,0.18840579710144922
2011-09-30,AKSEN,,,0.2935558586558212,0.21287589460175574,,,1.42,1.143,0.8519855595667872,-0.028873239436619666,0.20647419072615922
2011-09-30,ALARK,,52.97756317325565,0.168933521631987,0.15164589015438687,12.746509101490354,,1.17,0.988,0.6923076923076932,-0.04786324786324772,0.12753036437246976
2011-09-30,ALFAS,,,,,,,,,,,
2011-09-30,ALTNY,,,,,,,,,,,
2011-09-30,ANSGR,,46.862413321985,0.03500271692300612,0.20834950549408404,25.043144485094505,,0.18,0.151,0.5862068965517248,-0.06666666666666657,0.11258278145695375
2011-09-30,ARCLK,,69.74301130902532,0.7670272967165842,0.1527030254263556,25.839997423698776,,5.105,4.144,0.9146722164412063,-0.01606268364348692,0.2121138996138995
2011-09-30,ASELS,,70.38014495595026,0.055563371648044556,0.14138262505863755,42.01253074619246,,0.419,0.38,0.3333333333333338,-0.06205250596658704,0.034210526315789504
2011-09-30,ASTOR,,,,,,,,,,,
2011-09-30,AVPGY,,,,,,,,,,,
2011-09-30,BALSU,,,,,,,,,,,
2011-09-30,BERA,,,,,,,,,,,
2011-09-30,BIMAS,,68.23233929452853,1.002191637733867,0.11054397063025226,36.77357890631264,,9.903,9.022,0.04994324631101075,-0.08451984247197816,0.004876967412990521
2011-09-30,BINHO,,,,,,,,,,,
2011-09-30,BRSAN,,79.68154668390416,0.6393937465619547,0.1928207920874411,37.62244848785451,,3.532,3.065,0.5374732334047105,-0.06115515288788227,0.08189233278955951
2011-09-30,BRYAT,,72.39253312430334,1.1277250022672918,0.16650302705851053,38.91420279112198,,6.887,6.049,0.8639618138424822,-0.01655292580223608,0.11968920482724404
2011-09-30,BSOKE,,65.80594773398673,0.03583573263910547,0.19061559914417806,36.01768600385563,,0.193,0.172,0.7619047619047619,-0.02590673575129536,0.09302325581395358
2011-09-30,BTCIM,,67.58282103826788,0.016085067937215036,0.1914889040144647,30.85076386277923,,0.087,0.075,0.7500000000000009,-0.03448275862068953,0.1200000000000001
2011-09-30,CANTE,,,,,,,,,,,
2011-09-30,CCOLA,,70.5092535294459,0.25142025190393663,0.13656721993695634,50.6385599510258,,1.95,1.502,0.7566964285714286,-0.05589743589743589,0.22569906790945404
2011-09-30,CIMSA,,60.81135607996322,0.08414102121206869,0.1543871948845297,29.25201838842779,,0.567,0.51,0.6140350877192995,-0.03880070546737198,0.06862745098039222
2011-09-30,CLEBI,,71.85432647785122,1.978488275125274,0.19878310812069466,40.627433846538885,,11.634,9.402,0.24686379928315408,-0.14449028708956516,0.05860455222293131
2011-09-30,CWENE,,,,,,,,,,,
2011-09-30,DOAS,,47.19344588277355,0.23028249937832307,0.18813929687771494,26.231906243098074,,1.276,1.102,0.7011494252873559,-0.040752351097178716,0.11070780399274036
2011-09-30,DOHOL,,42.19356879053344,0.15016001439088733,0.2915728434774511,24.144786895426222,,0.556,0.499,0.2807017543859649,-0.07374100719424466,0.03206412825651305
2011-09-30,DSTKF,,,,,,,,,,,
2011-09-30,EFORC,,,,,,,,,,,
2011-09-30,EGEEN,,83.59864952823315,4.437725243796294,0.1361265412207452,48.062481405792184,,37.36,19.89,0.7275329135661134,-0.12740899357601707,0.6390145801910508
2011-09-30,EKGYO,,,,,,,1.753,1.474,0.5842293906810039,-0.06617227609811745,0.11058344640434195
2011-09-30,ENERY,,,,,,,,,,,
2011-09-30,ENJSA,,,,,,,,,,,
2011-09-30,ENKAI,,56.12253808314314,0.2063530113147409,0.17369782097200415,13.39108423863393,,1.188,1.0,1.0,0.0,0.18799999999999994
2011-09-30,EREGL,,65.70657266059249,0.05787397618278415,0.15392014942229826,21.925249948552878,,0.399,0.343,0.5892857142857139,-0.05764411027568927,0.09620991253644307
2011-09-30,EUPWR,,,,,,,,,,,
2011-09-30,FENER,,56.107173133553914,0.7069144212992067,0.344332401996691,45.0926583835376,,2.286,1.982,0.23355263157894718,-0.10192475940507441,0.035822401614530756
2011-09-30,FROTO,,67.53416488442322,0.08648382731913586,0.14247747499033914,42.505852647011615,,0.644,0.541,0.6407766990291258,-0.057453416149068376,0.12199630314232891
2011-09-30,GARAN,,56.609204038460675,0.821326206368632,0.16151941128193353,28.09415676928394,,5.45,4.383,0.6579194001874413,-0.06697247706422021,0.1601642710472279
2011-09-30,GENIL,,,,,,,,,,,
2011-09-30,GESAN,,,,,,,,,,,
2011-09-30,GLRMK,,,,,,,,,,,
2011-09-30,GRSEL,,,,,,,,,,,
2011-09-30,GRTHO,,,,,,,,,,,
2011-09-30,GSRAY,,80.98416496483375,0.20323086870560278,0.24136682744133348,59.7489295908983,,1.094,0.822,0.07352941176470591,-0.230347349177331,0.024330900243309025
2011-09-30,GUBRF,,50.850305540905815,0.5845591483234178,0.2089950476665777,32.268319214029916,,2.969,2.533,0.6055045871559639,-0.05793196362411577,0.1042242400315832
2011-09-30,HALKB,,53.6632515711879,1.7640733478028627,0.14975155753844335,29.131118766018727,,11.78,9.318,1.0,0.0,0.26421978965443227
2011-09-30,HEKTS,,63.77500032938632,0.001781461946341985,0.16195108603108957,49.393419907165324,,0.011,0.01,1.0,0.0,0.09999999999999991
2011-09-30,IEYHO,,43.29500567410624,1.2099040301907964,0.724493431251974,23.816629147618226,,1.93,1.34,0.5593220338983049,-0.13471502590673576,0.2462686567164178
2011-09-30,IPEKE,,61.32773298914426,0.424663784841038,0.19000616771411097,42.431404742956815,,2.54,2.107,0.2956120092378746,-0.12007874015748038,0.06074988134788783
2011-09-30,ISCTR,,57.46392194972001,0.08766280135405108,0.15140380199317977,23.69755179938697,,0.594,0.517,0.8051948051948049,-0.025252525252525276,0.11992263056092832
2011-09-30,ISMEN,,53.57241555966723,0.01378710824253275,0.15319009158369723,39.481224711048924,,0.094,0.08,0.714285714285714,-0.04255319148936174,0.12499999999999993
2011-09-30,KCAER,,,,,,,,,,,
2011-09-30,KCHOL,,60.65974532458465,0.6596379572784171,0.13966503435918212,43.238599518147126,,5.174,4.232,0.5212314225053074,-0.08716660224197922,0.11602079395085058
2011-09-30,KONTR,,,,,,,,,,,
2011-09-30,KOZAA,,55.90734212320141,0.4387831095368218,0.17650165307193152,32.535936814153814,,2.767,2.418,0.19484240687679114,-0.10155402963498363,0.028122415219189435
2011-09-30,KOZAL,,66.11429218278155,0.11644173029268144,0.14646758527381312,,,0.906,0.745,0.3105590062111803,-0.12251655629139072,0.0671140939597316
2011-09-30,KRDMD,,70.56858872522349,0.06905273281891353,0.14692070812534794,32.73224479147299,,0.503,0.448,0.3999999999999994,-0.0656063618290259,0.04910714285714277
2011-09-30,KTLEV,,,,,,,,,,,
2011-09-30,KUYAS,,,,,,,,,,,
2011-09-30,LMKDC,,,,,,,,,,,
2011-09-30,MAGEN,,,,,,,,,,,
2011-09-30,MAVI,,,,,,,,,,,
2011-09-30,MGROS,,46.082587385000465,4.451364589923022,0.3100051946460772,36.71871891862351,,15.595,13.408,0.4348422496570645,-0.07925617184995194,0.07092780429594277
2011-09-30,MIATK,,,,,,,,,,,
2011-09-30,MPARK,,,,,,,,,,,
2011-09-30,OBAMS,,,,,,,,,,,
2011-09-30,ODAS,,,,,,,,,,,
2011-09-30,OTKAR,,80.52596276080588,0.5321379115636593,0.12255594462543974,41.616775441433134,,4.463,4.066,0.69521410579345,-0.02711180820076192,0.06787998032464333
2011-09-30,OYAKC,,68.84551799441742,0.08183869764463517,0.11724741782899022,32.30368645117355,,0.741,0.676,0.3384615384615373,-0.05802968960863703,0.03254437869822471
2011-09-30,PASEU,,,,,,,,,,,
2011-09-30,PETKM,,64.64920102226075,0.090460036554035,0.12442921121600414,39.72456697413592,,0.739,0.66,0.8481012658227846,-0.01623815967523682,0.10151515151515143
2011-09-30,PGSUS,,,,,,,,,,,
2011-09-30,RALYH,,74.67050068739016,0.03900828657577399,0.2500531190754743,36.59282850450592,,0.171,0.08,0.8351648351648351,-0.0877192982456141,0.95
2011-09-30,REEDR,,,,,,,,,,,
2011-09-30,SAHOL,,55.037221756698024,0.6861298194075759,0.15618707475701704,21.609120361641644,,4.691,3.88,0.6325524044389642,-0.06352590066083992,0.1322164948453608
2011-09-30,SASA,,78.66425804921498,0.0013703216045282112,0.19576022921831587,55.33485990686116,,0.008,0.007,0.0,-0.125,0.0
2011-09-30,SISE,,73.38331438010717,0.2087449820419254,0.132620700153701,42.97824002063408,,1.609,1.326,0.8763250883392228,-0.021752641392169,0.1870286576168929
2011-09-30,SKBNK,,48.274781399425635,0.1175066277209585,0.2188205357932188,17.019222804283036,,0.548,0.48,0.8382352941176471,-0.020072992700729944,0.1187500000000001
2011-09-30,SMRTG,,,,,,,,,,,
2011-09-30,SOKM,,,,,,,,,,,
2011-09-30,TABGD,,,,,,,,,,,
2011-09-30,TAVHL,,66.89352229030992,0.7024267290456628,0.1469819479066045,23.345693657401128,,4.883,4.415,0.7777777777777776,-0.02129838214212576,0.08244620611551526
2011-09-30,TCELL,,42.405239060171255,0.6923947493690963,0.1415650683641579,14.675155147455545,,5.188,4.308,0.6625000000000003,-0.057247494217424776,0.13532961931290627
2011-09-30,THYAO,,57.1993069999492,0.47157044465609893,0.20538782432756925,26.178948475100853,,2.507,2.017,0.5693877551020404,-0.08416433984842453,0.13832424392662365
2011-09-30,TKFEN,,54.274487780555916,0.5794456989970953,0.16095713861030425,25.41021397886389,,3.689,3.038,0.8632872503840247,-0.024125779343995655,0.1849901250822911
2011-09-30,TOASO,,58.88994804617084,0.4639568666035492,0.18251646994632148,34.33054317786747,,2.779,2.19,0.5976230899830218,-0.08528247571068734,0.16073059360730588
2011-09-30,TSKB,,80.62942234242782,0.0798767538294969,0.16887262966067,41.344129218830936,,0.506,0.411,0.6526315789473682,-0.06521739130434788,0.15085158150851583
2011-09-30,TTKOM,,91.26524436206796,0.544732152639791,0.11689531172527703,63.68058499179546,,5.022,4.333,0.4746008708272858,-0.07208283552369575,0.07546734364181859
2011-09-30,TTRAK,,92.72828150420702,0.8980889553263262,0.12501238242292959,56.18567872275466,,7.685,6.642,0.519654841802493,-0.06519193233571886,0.08160192713038238
2011-09-30,TUPRS,,62.7119527049161,0.3378033572501408,0.15121009724715345,37.79537046015863,,2.263,1.88,0.9242819843342038,-0.012814847547503278,0.18829787234042558
2011-09-30,TUREX,,,,,,,,,,,
2011-09-30,TURSG,,61.854651030167496,0.0371155070312435,0.2425850132761013,21.89525819870022,,0.167,0.142,0.44,-0.08383233532934138,0.07746478873239444
2011-09-30,ULKER,,66.67726673975757,0.4629993250302181,0.11994801166585962,26.069133076904915,,4.13,3.64,0.4489795918367344,-0.06537530266343826,0.06043956043956037
2011-09-30,VAKBN,,51.601423672718155,0.5442880019921474,0.16041497258831344,18.684308491593406,,3.465,2.874,0.8781725888324872,-0.0207792207792208,0.18058455114822536
2011-09-30,VESTL,,63.03305911504705,0.3077059601886464,0.18175189615395532,12.668109861980762,,1.851,1.583,0.4104477611940302,-0.08535926526202049,0.06948831332912199
2011-09-30,YEOTK,,,,,,,,,,,
2011-09-30,YKBNK,,49.4359435141786,0.35542510558310714,0.16933068393668751,27.478625993819584,,2.109,1.728,0.9737532808398955,-0.004741583688952009,0.2146990740740742
2011-09-30,ZOREN,,46.283866414848745,0.1316601272056364,0.21979987847351656,20.65734351836768,,0.639,0.546,0.5698924731182791,-0.06259780907668237,0.09706959706959695
2011-10-31,AEFES,,67.11275967368461,0.18763257794473245,0.12984953490984943,30.236280680389065,,1.519,1.327,0.614583333333334,-0.04871626069782742,0.08892238131122841
2011-10-31,AGHOL,,59.74479171759758,0.12118974584481769,0.14725364015166184,31.973821374530647,,0.871,0.777,0.48936170212765895,-0.055109070034443215,0.05920205920205911
2011-10-31,AKBNK,,44.459879503805105,0.6797172512819243,0.17793645321516344,24.561213554035596,,4.352,3.725,0.15151515151515108,-0.12224264705882362,0.02550335570469792
2011-10-31,AKSA,,80.79905256215135,0.011032219935342978,0.14143871711978176,43.5020657859883,,0.084,0.077,0.14285714285714285,-0.0714285714285715,0.012987012987012998
